,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
3333,2,1,2,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,8,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
1922,3,1,3,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,24,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
5865,4,2,4,67,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,34,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1
9528,3,1,3,71,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,43,0,0,0,0,0.0277777778,0.2307692308,0,1,1,0,1,0.0277777778,0,0,0,0,1,1,0,0,1,0,1,-1,0,1
3685,2,0,5,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,39,0,0,0,0,0.0,0.0588235294,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
4275,3,1,6,79,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,53,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
4889,2,1,5,55,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,16,32,0,0,0,0,0.0337078652,0.1707317073,0,0,0,0,0,0.0411985019,0,0,0,0,1,0,0,0,1,0,1,1,0,1
5225,2,1,6,95,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0.0,0.0714285714,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1
7472,1,0,3,33,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,15,11,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1
3605,3,1,2,44,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,23,0,0,0,0,0.1428571429,0.1,1,1,0,1,0,0.8571428571,0,0,0,0,0,0,0,0,1,1,1,0,0,-1
1052,4,1,1,145,1,0,0,0,4,0,2,1,0,46,1,0,0,0,0,0,21,16,100,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
4156,2,1,2,28,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,14,7,0,0,0,0,0.15,0.2307692308,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0
9676,3,1,3,48,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
99,2,0,2,102,3,1,0,0,1,0,0,0,0,8,1,1,0,0,0,0,14,81,0,0,0,0,0.36,1.0,0,1,0,1,0,0.04,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,0
7508,2,1,2,62,0,0,0,0,0,0,3,2,0,2,1,0,0,0,1,0,15,6,33,0,0,0,0.0636942675,0.32,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
1456,1,0,5,82,7,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,21,54,0,0,0,0,0.1578947368,1.0,1,1,1,0,0,0.0421052632,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1
7688,3,1,2,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0,0,0,0.0,0.0740740741,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4004,3,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,16,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
6866,1,0,3,61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,23,9,0,0,0,0.1111111111,0.9827586207,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
4509,3,1,2,67,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,31,20,8,0,0,0,0.2612244898,0.3968253968,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3299,2,1,3,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,23,0,0,0,0,0.0375586854,0.4032258065,0,1,0,1,0,0.0046948357,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3799,3,0,4,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,39,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1
4281,3,1,4,49,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,16,26,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
9051,2,1,5,111,8,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,13,91,0,0,0,0,0.2307692308,0.3333333333,0,1,0,0,0,0.0256410256,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
6462,1,0,2,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7912,2,1,3,84,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24,38,14,0,0,0,0.1784037559,0.9677419355,1,1,0,0,0,0.0046948357,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1
1414,2,1,4,106,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,19,80,0,0,0,0,0.0952380952,0.4827586207,0,1,1,0,0,0.0,0,0,0,0,1,0,0,1,1,-1,0,1,0,1
540,1,0,5,66,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,41,0,0,0,0,0.1935483871,0.25,0,1,0,0,0,0.064516129,0,0,0,0,0,0,0,0,1,0,0,1,1,1
5815,2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,18,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
8199,7,1,3,111,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,13,24,66,0,2,0,1.0,0.5,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,-1
3680,2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,15,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
754,2,1,4,97,0,0,0,0,0,0,0,4,0,7,1,1,0,0,1,0,27,63,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1
4196,1,0,4,104,7,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,81,0,0,0,0,0.0490196078,0.4242424242,0,1,1,1,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,0,0,1
2650,1,0,2,84,3,0,0,0,0,2,2,1,0,10,1,1,0,0,1,0,10,33,33,0,0,0,0.0693069307,0.275862069,0,1,1,0,1,0.0,0,0,0,0,1,1,0,0,1,-1,1,-1,0,1
4522,2,0,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,29,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9519,6,4,2,70,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,36,27,0,0,0,1,1.0,1.0,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1
3118,2,0,2,57,0,0,0,0,0,0,2,1,0,9,1,0,0,0,0,0,19,16,14,0,0,0,0.0057636888,0.4705882353,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3728,3,1,5,115,1,0,0,0,1,6,0,0,0,12,1,1,0,0,1,0,21,87,0,0,0,1,0.8983050847,1.0,0,1,0,1,0,0.0169491525,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1
3886,3,1,4,77,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,50,0,0,0,0,0.2142857143,0.0,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,1,-1,1,-1,1,1
7107,2,0,4,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,44,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8068,5,2,1,76,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1,0,20,21,27,0,0,0,0.2289156627,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,1
7325,4,1,3,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,26,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1
8483,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,21,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
8767,2,0,2,108,0,0,0,0,2,0,3,2,0,3,1,0,0,0,1,0,12,15,73,0,0,0,0.025,0.1428571429,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
6500,2,0,5,88,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,23,58,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1
8426,1,0,4,63,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,38,0,0,0,0,0.1346153846,1.0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,1
7963,2,0,5,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,41,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
601,1,0,3,74,9,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,54,0,0,0,0,0.1228070175,0.8157894737,0,0,0,1,0,0.0701754386,0,0,0,0,0,1,0,0,1,0,0,0,-1,1
9249,3,1,4,201,3,0,0,0,6,0,6,5,0,5,1,0,0,0,1,0,10,37,146,0,0,0,0.0405405405,0.1785714286,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1
8919,3,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1,1.0,0.0833333333,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1
6814,1,0,2,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,8,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
5411,2,0,3,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,14,0,0,0,0,0.4576271186,0.1875,0,1,0,0,0,0.0169491525,0,0,0,0,0,0,0,0,1,1,1,1,0,0
8747,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,24,0,0,0,0,0.5,0.0714285714,1,1,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,-1
5522,3,1,1,55,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,24,11,12,0,0,0,0.2978723404,0.8333333333,0,1,0,1,0,0.0,0,0,0,0,0,1,0,1,1,0,-1,0,0,1
1044,3,0,4,71,0,0,0,1,0,0,0,0,0,29,1,1,1,0,0,0,14,50,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1
7334,1,0,1,47,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,11,16,0,0,0,0.1333333333,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1557,2,0,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3739,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,12,0,0,0,0,0.0018639329,0.4444444444,0,1,1,0,1,0.0074557316,0,0,0,0,0,1,0,0,1,1,1,-1,0,1
3522,2,0,3,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,26,0,0,1,0,0.75,0.2222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,0,-1
180,1,0,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,21,0,0,0,1,0.038961039,0.05,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
2115,2,0,2,75,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,52,0,0,0,0,0.0975609756,0.7027027027,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,-1,0,1
1699,4,0,3,119,0,0,0,0,1,0,9,8,0,9,1,0,1,0,0,0,12,22,77,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
1379,2,0,2,91,1,0,0,0,4,0,4,3,0,7,1,1,0,0,0,0,14,33,36,0,0,0,0.0743801653,0.3,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
7229,4,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9143,3,1,2,130,14,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,108,0,0,0,0,0.05625,0.5130434783,0,0,0,0,0,0.009375,0,0,0,0,0,1,0,0,1,-1,0,1,-1,1
618,2,0,2,83,2,1,0,0,0,0,3,2,0,9,1,0,0,0,1,0,18,25,32,0,0,0,0.1315789474,0.0263157895,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
3181,1,0,4,87,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,62,0,0,0,0,0.0381679389,0.1551724138,0,1,1,0,0,0.0152671756,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
9851,2,0,4,80,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,22,51,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1600,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,25,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
5963,2,0,5,144,0,0,0,0,0,0,0,0,0,71,1,1,0,0,0,0,15,57,64,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1615,1,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5920,1,0,7,87,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,12,68,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
9591,2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,8,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1
3891,2,1,3,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,19,0,0,0,0,0.0,0.5,0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,1,1,-1,1,1,1
2083,2,0,5,48,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12,29,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
4574,3,1,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0,0,0,0,0.0464135021,0.1460674157,0,1,1,0,0,0.0421940928,0,0,0,0,0,1,0,0,1,1,1,1,0,1
5594,2,1,3,48,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,22,19,0,0,0,0,0.0,0.2,1,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,1,1,-1,0,1
5121,3,1,3,111,10,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,85,0,0,0,0,0.1011235955,0.0555555556,0,0,0,0,0,0.1011235955,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
4587,2,1,3,63,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,34,0,0,0,0,0.0848484848,0.1428571429,0,0,0,0,0,0.0666666667,0,0,0,0,1,0,0,0,1,0,1,1,0,1
4902,2,1,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,29,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
8252,2,1,2,79,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,26,46,0,0,0,0,0.1134020619,0.5652173913,0,0,0,0,0,0.0103092784,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
5916,4,2,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1
5129,1,0,6,97,9,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,74,0,0,0,0,0.25,0.0,0,0,0,0,0,0.025,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
8334,1,0,7,72,0,0,0,0,0,2,0,0,0,6,1,1,0,0,0,0,17,48,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
1918,2,1,3,74,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,43,0,0,0,0,0.1306532663,0.9931506849,0,1,0,0,0,0.0050251256,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
8330,2,0,2,51,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,24,7,0,0,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1
5707,2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,0,0,0,0,0.0,0.3333333333,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
5384,3,1,4,92,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,64,0,0,0,0,0.8181818182,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
6336,2,0,4,126,11,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,24,95,0,0,0,0,0.027027027,0.0,0,1,0,0,0,0.027027027,0,0,0,0,1,0,0,0,1,-1,1,1,1,1
2054,1,0,4,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,38,0,0,0,0,0.0618556701,0.5,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
7612,2,1,6,90,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,0,22,61,0,0,0,1,0.8260869565,0.25,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,0,0,-1
9209,2,1,2,56,0,0,0,0,0,0,2,1,0,12,1,0,0,0,0,0,18,10,20,0,0,0,0.0217391304,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3963,4,1,4,78,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,22,49,0,0,0,0,0.2592592593,0.1666666667,1,1,0,0,0,0.7407407407,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1
1126,1,0,1,95,11,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,13,75,0,0,0,0,0.1417322835,0.2181818182,0,1,0,0,0,0.0472440945,0,0,0,0,1,0,0,0,1,-1,1,1,0,1
3428,2,1,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,0,0,0.0,0.0119047619,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4601,3,0,2,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,14,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
3721,2,0,3,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,18,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
2389,3,1,8,153,3,1,0,0,0,0,0,0,0,37,1,1,0,0,1,0,20,126,0,0,0,0,0.0,0.0416666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
1322,2,0,9,89,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,67,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1603,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,24,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,1,-1,1,-1,-1
7224,1,0,8,92,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,69,0,0,0,0,0.0547945205,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
7425,1,0,7,87,1,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,12,68,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
4336,2,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,18,0,0,0,0,0.0,0.2608695652,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
5593,2,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.0036101083,0.9347826087,1,1,1,0,1,0.0072202166,0,0,0,0,0,1,0,0,1,1,-1,-1,0,1
4411,3,0,4,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,27,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1
5858,1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,11,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9343,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,22,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
3991,3,1,1,71,1,1,0,0,2,0,2,1,0,5,1,0,0,0,1,0,19,11,33,0,0,0,0.1,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6079,1,0,2,77,6,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,48,0,0,0,0,0.3448275862,0.4615384615,0,0,0,0,0,0.0344827586,0,0,0,0,0,0,0,0,1,-1,1,1,0,0
1559,2,0,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,32,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
4682,2,0,1,80,0,0,0,0,4,0,2,1,0,5,1,0,0,0,0,0,16,12,44,0,0,0,0.2295081967,0.1428571429,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
7557,2,0,2,60,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,29,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3772,2,0,4,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,52,0,0,0,0,0.5,0.0,0,1,1,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1
8779,1,0,3,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,26,9,0,0,0,0,0.3613445378,0.9658119658,1,1,1,0,0,0.0056022409,0,0,0,0,0,1,0,0,1,1,-1,1,-1,0
3457,3,1,4,58,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,29,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1
8383,3,0,4,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,26,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
1354,1,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,9,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
45,3,1,2,49,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24,18,0,0,0,0,0.0,1.0,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,1,1,-1,1
9872,4,0,3,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,26,0,0,0,0,1.0,0.1666666667,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,-1
748,4,1,2,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1
7917,4,1,4,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,40,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4241,1,0,5,111,4,0,0,0,2,0,3,2,0,12,1,1,0,0,1,0,15,44,44,0,0,0,0.224137931,0.9493670886,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1
5628,3,1,1,95,6,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,15,73,0,0,0,0,0.2834645669,0.3518518519,0,1,0,0,0,0.0078740157,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
